Date,P.D,Temp
2017-02-03,15434.5225,0.6
2017-02-03,15157.64875,0.4
2017-02-04,14700.76375,-0.2
2017-02-04,14323.9675,-0.5
2017-02-04,14142.26875,-0.9
2017-02-04,14054.755,-1.3
2017-02-04,13976.48875,-1.7
2017-02-04,14360.8225,-2.1
2017-02-04,14612.71,-2.5
2017-02-04,15156.265,-2.8
2017-02-04,15252.4975,-2.9
2017-02-04,16522.31875,-1.4
2017-02-04,16828.6,0.2
2017-02-04,16892.87125,1.3
2017-02-04,16550.2075,1.8
2017-02-04,16091.03875,2.6
2017-02-04,15853.05625,3
2017-02-04,15582.955,3.2
2017-02-04,15613.49875,3.1
2017-02-04,15540.3625,2.8
2017-02-04,14986.12,2.6
2017-02-04,14850.02875,2.5
2017-02-04,14532.115,2.4
2017-02-04,14334.2725,2.3
2017-02-04,14460.5875,2.4
2017-02-04,14392.26625,2.3
2017-02-05,14017.675,2.3
2017-02-05,13637.785,2.2
2017-02-05,13364.84875,2
2017-02-05,13313.92,1.8
2017-02-05,13379.74375,1.7
2017-02-05,13037.99125,1.8
2017-02-05,13431.0325,1.9
2017-02-05,13697.0725,1.8
2017-02-05,13801.9675,1.7
2017-02-05,14816.39125,1.8
2017-02-05,15170.76625,2
2017-02-05,15446.84125,2.1
2017-02-05,15389.64625,2
2017-02-05,15393.7975,1.5
2017-02-05,15648.3625,1.6
2017-02-05,15501.235,1.7
2017-02-05,15481.15375,1.8
2017-02-05,15546.71875,1.8
2017-02-05,15184.2325,1.5
2017-02-05,15112.06375,1.2
2017-02-05,14937.6775,0.6
2017-02-05,15368.67625,0.2
2017-02-05,15160.1575,-0.2
2017-02-05,14944.135,-0.8
2017-02-06,14503.8325,-1.5
2017-02-06,14166.43375,-1.8
2017-02-06,13997.875,-2.2
2017-02-06,13947.3175,-2.5
2017-02-06,14049.9625,-2.8
2017-02-06,14977.9975,-3.1
2017-02-06,16016.395,-3.7
2017-02-06,18593.59,-4.2
2017-02-06,20164.1575,-4.4
2017-02-06,20949.0475,-3.9
2017-02-06,20518.34125,-2.6
2017-02-06,19888.29625,-1.8
2017-02-06,19481.49625,-0.5
2017-02-06,19486.15375,0.1
2017-02-06,19841.09125,1.5
2017-02-06,19413.81625,2.1
2017-02-06,19497.8875,2.1
2017-02-06,18955.15375,1.8
2017-02-06,17738.35375,0.2
2017-02-06,17303.11375,-0.8
2017-02-06,16734.74125,-1.5
2017-02-06,16090.0825,-2.2
2017-02-06,15812.89375,-2.8
2017-02-06,15462.56875,-3.3
2017-02-07,14785.6225,-3.3
2017-02-07,14360.83375,-3.8
2017-02-07,14077.60375,-4.6
2017-02-07,14142.46,-4.4
2017-02-07,14231.1325,-4.9
2017-02-07,15237.72625,-5.3
2017-02-07,16481.1775,-5.4
2017-02-07,18833.9575,-5.5
2017-02-07,20764.44625,-5.3
2017-02-07,21118.8775,-4.7
2017-02-07,20486.7175,-3.1
2017-02-07,19632.415,-2.1
2017-02-07,19243.31125,-0.9
2017-02-07,19468.51375,1
2017-02-07,19315.93,1.6
2017-02-07,19568.21125,2.7
2017-02-07,19586.56,1.9
2017-02-07,18779.09125,1.7
2017-02-07,17494.63375,0.6
2017-02-07,16862.15875,-0.2
2017-02-07,16392.055,-1
2017-02-07,15870.02125,-1.3
2017-02-07,15264.5575,-1.7
2017-02-07,15352.85875,-1.9
2017-02-08,14727.60625,-2.6
2017-02-08,14362.105,-3
2017-02-08,14131.53625,-3.3
2017-02-08,14093.60125,-3.9
2017-02-08,14123.48125,-4.3
2017-02-08,14918.24875,-4.6
2017-02-08,16180.78,-4.7
2017-02-08,18420.34,-4.8
2017-02-08,20045.95375,-4.8
2017-02-08,20679.57625,-3.7
2017-02-08,19996.69,-1.5
2017-02-08,19502.2975,-0.5
2017-02-08,19002.83125,0
2017-02-08,20068.6675,0.2
2017-02-08,19608.205,0.4
2017-02-08,19001.48125,0.2
2017-02-08,19459.85125,0
2017-02-08,18837.58,-0.2
2017-02-08,17194.39375,-0.6
2017-02-08,16465.675,-0.9
2017-02-08,16026.14875,-1.4
2017-02-08,15748.74625,-1.7
2017-02-08,15524.68,-2.4
2017-02-08,15274.55875,-2.9
2017-02-09,14700.80875,-3.5
2017-02-09,14354.10625,-3.7
2017-02-09,14182.56625,-4.1
2017-02-09,14156.815,-4.6
2017-02-09,14235.10375,-5.1
2017-02-09,15066.8725,-5.7
2017-02-09,16154.26375,-6.1
2017-02-09,18571.01125,-6.6
2017-02-09,20355.2725,-6.9
2017-02-09,20984.76625,-6.1
2017-02-09,20690.7025,-5.2
2017-02-09,19575.4675,-4.4
2017-02-09,19176.4525,-3.9
2017-02-09,20343.62875,-2.5
2017-02-09,18985.12375,-2.4
2017-02-09,19621.975,-3.3
2017-02-09,19675.78375,-3.9
2017-02-09,19138.39375,-3.5
2017-02-09,18303.66625,-5
2017-02-09,17358.4075,-5.4
2017-02-09,16830.58,-5.9
2017-02-09,16336.885,-6.3
2017-02-09,15941.59375,-6.5
2017-02-09,15592.03375,-6.9
2017-02-10,14904.02875,-7
2017-02-10,14491.5925,-6.8
2017-02-10,14286.13375,-7.2
2017-02-10,14339.965,-7.7
2017-02-10,14439.6625,-8.2
2017-02-10,15055.54375,-8.5
2017-02-10,16143.48625,-8.8
2017-02-10,18862.195,-9.2
2017-02-10,20206.51375,-9.3
2017-02-10,20968.7125,-8.5
2017-02-10,20742.0025,-7.8
2017-02-10,19966.07875,-6.5
2017-02-10,19076.02375,-5.6
2017-02-10,20224.4575,-4.2
2017-02-10,19988.2525,-3.2
2017-02-10,19108.96375,-3.4
2017-02-10,19686.3025,-2.6
2017-02-10,18804.35875,-3.2
2017-02-10,17893.48,-4.9
2017-02-10,17042.4625,-6.2
2017-02-10,16473.1225,-6.8
2017-02-10,15835.81,-7.1
2017-02-10,15141.33625,-7.2
2017-02-10,15470.51125,-7.1
2017-02-11,15234.9025,-7.2
2017-02-11,14643.355,-7.4
2017-02-11,14446.8175,-7.8
2017-02-11,14314.45,-8.3
2017-02-11,14362.70125,-8.7
2017-02-11,14794.5775,-9.2
2017-02-11,15066.25375,-9.1
2017-02-11,15474.8875,-9.1
2017-02-11,15668.95,-9
2017-02-11,16761.3475,-7.7
2017-02-11,16897.2475,-6.5
2017-02-11,16908.41875,-5.1
2017-02-11,16475.22625,-3.9
2017-02-11,16226.6575,-2.4
2017-02-11,16108.49875,-1.4
2017-02-11,15953.17,-0.1
2017-02-11,15862.82125,0.4
2017-02-11,15811.63375,-0.1
2017-02-11,15710.40625,-1.6
2017-02-11,15175.10875,-2.2
2017-02-11,14874.4075,-2.8
2017-02-11,14869.10875,-3.3
2017-02-11,15125.8675,-3.6
2017-02-11,15187.18,-4.2
2017-02-12,14781.73,-4.8
2017-02-12,14346.5575,-5.2
2017-02-12,14095.615,-5.8
2017-02-12,14088.06625,-6.3
2017-02-12,14005.435,-6.8
2017-02-12,14320.85125,-6.6
2017-02-12,14111.6575,-6.9
2017-02-12,14332.12375,-7.3
2017-02-12,14413.675,-7.3
2017-02-12,15360.5425,-5.1
2017-02-12,15675.39625,-2.4
2017-02-12,15831.5575,0.3
2017-02-12,15705.5575,0.3
2017-02-12,15539.92375,2.5
2017-02-12,15520.12375,3.5
2017-02-12,15497.2975,3.6
2017-02-12,15512.9125,3.9
2017-02-12,15721.0825,3.3
2017-02-12,15357.62875,1.1
2017-02-12,15331.5175,-0.2
2017-02-12,15062.47375,-0.9
2017-02-12,14999.44,-1.5
2017-02-12,15254.86,-1.8
2017-02-12,15271.015,-2.3
2017-02-13,14665.77625,-3
2017-02-13,14252.81125,-3.6
2017-02-13,14075.78125,-3.7
2017-02-13,13998.505,-4.2
2017-02-13,14407.43125,-4.5
2017-02-13,15313.6075,-4.8
2017-02-13,16236.36625,-5.1
2017-02-13,18591.4975,-5.3
2017-02-13,20528.455,-5.3
2017-02-13,21178.4125,-3.9
2017-02-13,21067.5325,-1.2
2017-02-13,20295.59125,1.7
2017-02-13,19618.83625,2.9
2017-02-13,19878.5425,4.6
2017-02-13,20201.74375,5.6
2017-02-13,19991.18875,5.2
2017-02-13,19823.1925,4.4
2017-02-13,19716.68875,4.2
2017-02-13,18283.61875,3.7
2017-02-13,17236.96375,2.9
2017-02-13,16623.8725,2.6
2017-02-13,16024.7875,2.2
2017-02-13,15738.28375,1.8
2017-02-13,15544.435,0.8
2017-02-14,14821.645,-0.2
2017-02-14,14280.84625,-0.7
2017-02-14,14124.31375,-0.9
2017-02-14,14074.47625,-1.8
2017-02-14,14078.61625,-2.3
2017-02-14,14843.59375,-2.9
2017-02-14,16082.4325,-2.9
2017-02-14,18268.70125,-3.8
2017-02-14,19777.68625,-3.9
2017-02-14,20609.06125,-2.4
2017-02-14,20192.53,-0.6
2017-02-14,19712.1325,0.8
2017-02-14,19144.345,2.2
2017-02-14,19440.5575,4.4
2017-02-14,19338.9475,5.8
2017-02-14,19227.92125,6.1
2017-02-14,19094.63125,5.8
2017-02-14,18687.7975,5.5
2017-02-14,17846.96125,3.5
2017-02-14,16807.7875,1.7
2017-02-14,16273.075,0.3
2017-02-14,15602.125,-0.6
2017-02-14,15233.92375,-0.9
2017-02-14,14847.80125,-1.4
2017-02-15,14307.0025,-1.7
2017-02-15,13881.87625,-2
2017-02-15,13735.885,-2.3
2017-02-15,13704.48625,-2.5
2017-02-15,13861.66,-3
2017-02-15,14738.575,-3.2
2017-02-15,15930.27625,-3.7
2017-02-15,18261.45625,-3.8
2017-02-15,19884.92125,-3.7
2017-02-15,20591.815,-2.2
2017-02-15,19867.75375,0
2017-02-15,19502.185,3.3
2017-02-15,18671.575,5
2017-02-15,19053.9625,6.4
2017-02-15,19160.53375,7.5
2017-02-15,19062.49,7.9
2017-02-15,18800.095,7.7
2017-02-15,18650.72875,6.8
2017-02-15,17043.84625,5.5
2017-02-15,16182.29875,4.6
2017-02-15,15828.48625,3.8
2017-02-15,15983.78125,3.1
2017-02-15,15358.88875,2.5
2017-02-15,14842.8625,2.1
2017-02-16,14301.8725,1.6
2017-02-16,13940.55625,0.9
2017-02-16,13760.69125,0.1
2017-02-16,13753.795,-0.1
2017-02-16,13962.3925,-0.7
2017-02-16,14859.07375,-1
2017-02-16,15853.9,-1.2
2017-02-16,18085.945,-1.5
2017-02-16,19433.3575,-1.7
2017-02-16,20147.72125,0.5
2017-02-16,19627.87,3.3
2017-02-16,19324.53625,5.1
2017-02-16,18844.97125,5.8
2017-02-16,19244.97625,7.3
2017-02-16,19022.51875,9
2017-02-16,18842.99125,9.4
2017-02-16,18739.19875,9.9
2017-02-16,18534.42625,10.1
2017-02-16,16983.4,10.1
2017-02-16,16454.05375,10
2017-02-16,15971.78875,10.2
2017-02-16,15992.14,10.2
2017-02-16,15165.20875,9.8
2017-02-16,14874.32875,9.7
2017-02-17,14280.95875,9.1
2017-02-17,13931.0275,7.7
2017-02-17,13823.005,7.2
2017-02-17,13806.5575,6.6
2017-02-17,13971.0775,5.3
2017-02-17,14793.77875,4.1
2017-02-17,15946.735,2.7
2017-02-17,18223.8025,1.4
2017-02-17,19299.055,0.1
2017-02-17,19828.8175,-0.2
2017-02-17,19432.31125,0.3
2017-02-17,19212.80125,1
2017-02-17,18605.97625,1.9
2017-02-17,18977.96875,3.1
2017-02-17,18798.71125,3.3
2017-02-17,19134.1975,3.1
2017-02-17,18843.2275,3.7
2017-02-17,18312.0925,3
2017-02-17,17444.41375,0.7
2017-02-17,16489.795,-0.7
2017-02-17,15959.8975,-2
2017-02-17,15472.6825,-3
2017-02-17,15460.9825,-4.1
2017-02-17,15347.75125,-4.6
2017-02-18,14763.28,-5.2
2017-02-18,14389.45375,-5.5
2017-02-18,14240.065,-5.9
2017-02-18,14140.46875,-6.5
2017-02-18,14090.2825,-6.5
2017-02-18,14546.3575,-6.7
2017-02-18,14866.6675,-6.8
2017-02-18,15468.5425,-6.9
2017-02-18,15520.135,-6.9
2017-02-18,16719.21625,-5.9
2017-02-18,16777.46875,-3.8
2017-02-18,16896.33625,-2.1
2017-02-18,16425.985,-1.4
2017-02-18,15906.85375,0.3
2017-02-18,15659.62375,1.4
2017-02-18,15558.59875,1.7
2017-02-18,15687.085,2.3
2017-02-18,15543.47875,1.8
2017-02-18,15567.59875,0.4
2017-02-18,14955.46375,-0.3
2017-02-18,14739.03625,-0.7
2017-02-18,14727.19,-0.8
2017-02-18,15083.10625,-0.9
2017-02-18,15081.48625,-1.2
2017-02-19,14663.9875,-1.7
2017-02-19,14304.85375,-2.2
2017-02-19,14016.1,-2.6
2017-02-19,14015.43625,-2.4
2017-02-19,13992.0025,-2.8
2017-02-19,14205.24625,-3
2017-02-19,14043.47125,-3.3
2017-02-19,14245.63375,-3.3
2017-02-19,14224.52875,-2.9
2017-02-19,15236.28625,-1.6
2017-02-19,15493.54,0.1
2017-02-19,15527.59375,1.3
2017-02-19,15380.21875,4.6
2017-02-19,15133.6525,4.1
2017-02-19,15144.475,4.3
2017-02-19,15129.4675,4.5
2017-02-19,15208.92625,5
2017-02-19,15393.29125,5.5
2017-02-19,15298.0375,5.5
2017-02-19,15180.93625,5.5
2017-02-19,15052.2025,5.3
2017-02-19,14928.62125,5.4
2017-02-19,14913.86125,4.9
2017-02-19,14875.2175,5.1
2017-02-20,14338.35625,5.3
2017-02-20,13994.57875,5.3
2017-02-20,13875.9925,5.2
2017-02-20,13895.7925,4.7
2017-02-20,14043.9325,4.1
2017-02-20,14943.49375,2.6
2017-02-20,16063.00375,1.1
2017-02-20,18242.46625,-0.9
2017-02-20,19981.8175,-2.8
2017-02-20,20855.7175,-3.1
2017-02-20,20656.6375,-3.4
2017-02-20,19883.6725,-2.8
2017-02-20,19403.365,-2.3
2017-02-20,19796.69875,-1.9
2017-02-20,20061.805,-1.2
2017-02-20,19569.31375,-1.2
2017-02-20,19700.48875,-0.7
2017-02-20,19092.92125,-1.1
2017-02-20,17879.11375,-2.4
2017-02-20,17451.22,-3.2
2017-02-20,16956.45625,-3.7
2017-02-20,16323.62125,-4
2017-02-20,15796.31125,-4.5
2017-02-20,15447.56125,-4.6
2017-02-21,14815.19875,-5.2
2017-02-21,14466.60625,-5.6
2017-02-21,14329.165,-6.2
2017-02-21,14179.14625,-6.3
2017-02-21,14263.375,-6.8
2017-02-21,15198.475,-7.2
2017-02-21,16303.70875,-7.3
2017-02-21,18609.655,-7.5
2017-02-21,20081.54875,-7.1
2017-02-21,20663.71375,-5
2017-02-21,20461.5625,-2.1
2017-02-21,19695.17875,-0.1
2017-02-21,19101.92125,1.8
2017-02-21,19392.62125,4.4
2017-02-21,19220.69875,4.9
2017-02-21,19346.9575,5.9
2017-02-21,19046.23375,6.7
2017-02-21,18644.94625,6.3
2017-02-21,17768.05375,4.2
2017-02-21,16915.14625,2.3
2017-02-21,16326.1525,1.5
2017-02-21,15767.4325,0.7
2017-02-21,15430.95625,0.4
2017-02-21,15134.5075,0.5
2017-02-22,14502.80875,0.9
2017-02-22,14230.525,1.5
2017-02-22,14040.97375,1.8
2017-02-22,13994.185,2.1
2017-02-22,14107.70875,2
2017-02-22,14781.0775,2.1
2017-02-22,15752.335,2.1
2017-02-22,18106.34125,2.1
2017-02-22,19599.89125,2.5
2017-02-22,20331.76,2.8
2017-02-22,20391.6775,2
2017-02-22,20131.58875,1.7
2017-02-22,19447.20625,1.5
2017-02-22,19687.3375,1.8
2017-02-22,19687.82125,2.1
2017-02-22,19503.3325,2.5
2017-02-22,19368.14125,2.3
2017-02-22,19262.8975,2.2
2017-02-22,17937.32125,2.1
2017-02-22,16714.69375,1.9
2017-02-22,16176.94375,1.5
2017-02-22,15782.845,1.1
2017-02-22,15538.27,0.6
2017-02-22,15263.7925,-0.1
2017-02-23,14717.4025,-0.9
2017-02-23,14331.67375,-1.3
2017-02-23,14213.70625,-1.7
2017-02-23,14133.15625,-2.2
2017-02-23,14216.36125,-2.6
2017-02-23,15061.8325,-2.9
2017-02-23,16163.905,-2.7
2017-02-23,18620.545,-2.7
2017-02-23,19863.54625,-2.7
2017-02-23,20534.1475,-1.9
2017-02-23,20182.765,-0.8
2017-02-23,19618.375,-0.8
2017-02-23,19062.47875,0.7
2017-02-23,19973.425,1.4
2017-02-23,19492.3525,1.7
2017-02-23,19344.08875,1.7
2017-02-23,19417.41625,1.8
2017-02-23,18736.49875,1.2
2017-02-23,17796.80875,-0.6
2017-02-23,16945.47625,-1.7
2017-02-23,16401.33625,-2.3
2017-02-23,15893.7925,-2.8
2017-02-23,15686.185,-3.4
2017-02-23,15383.88625,-3.9
2017-02-24,14811.655,-4.2
2017-02-24,14428.28875,-4.8
2017-02-24,14285.8075,-5.2
2017-02-24,14173.88125,-5.2
2017-02-24,14132.61625,-5.5
2017-02-24,15222.76375,-5.6
2017-02-24,16077.73,-5.8
2017-02-24,18143.185,-5.6
2017-02-24,19555.47625,-5.7
2017-02-24,20297.47,-4
2017-02-24,20145.0325,-2.1
2017-02-24,19287.27625,1.7
2017-02-24,18775.58125,2
2017-02-24,19041.5875,2.8
2017-02-24,19097.2975,3.5
2017-02-24,19027.91875,3.4
2017-02-24,18813.64,2.9
2017-02-24,18553.25875,2.8
2017-02-24,17546.09125,2.1
2017-02-24,16911.2875,1.3
2017-02-24,16013.30125,0.7
2017-02-24,15325.76875,0.4
2017-02-24,14720.3725,0.1
2017-02-24,14869.71625,0.3
2017-02-25,14656.21375,0.3
2017-02-25,14203.31125,-0.2
2017-02-25,14046.565,-0.7
2017-02-25,14056.94875,-1.3
2017-02-25,14000.89,-1.3
2017-02-25,14505.745,-2.2
2017-02-25,14943.19,-2.7
2017-02-25,15171.30625,-2.7
2017-02-25,15357.76375,-2.4
2017-02-25,16473.775,0
2017-02-25,16685.98375,2.4
2017-02-25,16493.44,4.5
2017-02-25,16220.155,5.9
2017-02-25,15863.13625,7
2017-02-25,15695.185,7.9
2017-02-25,15351.08125,8.3
2017-02-25,15232.93375,7.9
2017-02-25,15149.59375,7
2017-02-25,15160.8325,5.2
2017-02-25,14717.1325,4
2017-02-25,14503,3.3
2017-02-25,14574.55,3
2017-02-25,15012.5575,2.8
2017-02-25,14862.9325,2.4
2017-02-26,14383.06375,2.2
2017-02-26,13864.66375,2
2017-02-26,13439.34625,1.4
2017-02-26,13361.1025,0.6
2017-02-26,13324.945,-0.1
2017-02-26,13594.135,-0.3
2017-02-26,13996.1425,-0.9
2017-02-26,14195.8525,-1.3
2017-02-26,14284.345,-1.4
2017-02-26,14773.37125,0.3
2017-02-26,14983.69,2.5
2017-02-26,14982.98125,5.2
2017-02-26,14992.56625,7.6
2017-02-26,14898.91,9
2017-02-26,14822.55625,9.2
2017-02-26,14838.79,9.4
2017-02-26,14803.58875,9
2017-02-26,14909.395,8.8
2017-02-26,15160.0675,6.8
2017-02-26,15371.365,5.2
2017-02-26,15227.7475,4
2017-02-26,15110.42125,3.4
2017-02-26,14853.2125,3.1
2017-02-26,14773.3375,2.3
2017-02-27,14254.90375,1.6
2017-02-27,13961.47,0.8
2017-02-27,13858.58875,0.4
2017-02-27,13861.33375,-0.2
2017-02-27,13981.45,-0.7
2017-02-27,14821.9375,-0.9
2017-02-27,16490.27875,-1.2
2017-02-27,19029.65125,-1.6
2017-02-27,20416.3375,-1.5
2017-02-27,20566.885,1
2017-02-27,19716.46375,4.2
2017-02-27,19395.81625,7.6
2017-02-27,18901.42375,8.5
2017-02-27,18751.495,8.9
2017-02-27,18926.0275,10.1
2017-02-27,18820.66,10
2017-02-27,18711.3325,10.1
2017-02-27,18533.07625,9.3
2017-02-27,17643.13375,7.3
2017-02-27,17245.21,5.5
2017-02-27,16778.75125,4
2017-02-27,16181.23,3.1
2017-02-27,15311.66125,2.5
2017-02-27,14996.5825,1.6
2017-02-28,14331.505,1.2
2017-02-28,14008.1125,0.9
2017-02-28,13856.1925,0.4
2017-02-28,13896.16375,0.4
2017-02-28,13857.77875,-0.1
2017-02-28,14667.59875,-0.5
2017-02-28,16274.695,-0.8
2017-02-28,18609.03625,-1.2
2017-02-28,20055.3925,-0.8
2017-02-28,20089.64875,2.2
2017-02-28,19571.85625,5.4
2017-02-28,18996.5425,8.1
2017-02-28,18480.53875,9.7
2017-02-28,18775.10875,10.6
2017-02-28,18544.1125,11.5
2017-02-28,18405.6925,12.2
2017-02-28,18369.99625,11.7
2017-02-28,18060.68875,10.6
2017-02-28,17270.68,9.2
2017-02-28,16848.45625,7.6
2017-02-28,16298.48875,6.8
2017-02-28,15732.715,6.3
2017-02-28,14821.9825,5.7
2017-02-28,14480.44375,5.4
2017-03-01,14088.9325,5.2
2017-03-01,13700.48125,4.6
2017-03-01,13485.35875,4.5
2017-03-01,13417.88125,4.2
2017-03-01,13377.51625,3.7
2017-03-01,13742.4775,3.3
2017-03-01,14138.33125,3.2
2017-03-01,13847.54125,3.1
2017-03-01,13898.8975,3.2
2017-03-01,14018.17,4.2
2017-03-01,15054.16,5.8
2017-03-01,15438.6175,8
2017-03-01,15077.1325,9.6
2017-03-01,15126.6325,11.4
2017-03-01,15068.14375,10.7
2017-03-01,15024.64,10.3
2017-03-01,15234.08125,8.2
2017-03-01,15558.10375,4.6
2017-03-01,15575.24875,3.7
2017-03-01,15090.385,3.3
2017-03-01,14452.61125,3.1
2017-03-01,14578.88125,2.7
2017-03-01,14758.06,2.5
2017-03-01,14344.81375,2.3
2017-03-02,13796.59,2
2017-03-02,13456.60375,1.9
2017-03-02,13424.27125,1.3
2017-03-02,13346.8825,1.2
2017-03-02,13467.28,0.9
2017-03-02,14509.885,1.1
2017-03-02,15510.415,1
2017-03-02,17719.375,0.2
2017-03-02,20055.3925,-0.6
2017-03-02,20414.7175,-0.1
2017-03-02,19968.0925,0.4
2017-03-02,19598.8675,1.9
2017-03-02,19003.405,3.8
2017-03-02,19550.5375,4.1
2017-03-02,19218.06625,5.4
2017-03-02,19264.0675,5.5
2017-03-02,19053.4675,5.8
2017-03-02,18832.27,5.9
2017-03-02,17509.79875,3.7
2017-03-02,17011.49125,2.3
2017-03-02,16151.08,1.3
2017-03-02,15544.94125,0.7
2017-03-02,15249.96625,-0.2
2017-03-02,14713.5775,-0.8
2017-03-03,13957.9825,-1.1
2017-03-03,13606.31875,-1.6
2017-03-03,13453.195,-1.7
2017-03-03,13402.255,-1.9
2017-03-03,13602.04375,-2.4
2017-03-03,14738.0575,-2.5
2017-03-03,15722.17375,-2.7
2017-03-03,18388.91875,-3
2017-03-03,19839.325,-2.2
2017-03-03,20507.15875,0.4
2017-03-03,20018.18875,3.8
2017-03-03,19432.69375,5.9
2017-03-03,18968.26,7.3
2017-03-03,19152.90625,8.7
2017-03-03,19028.065,9.6
2017-03-03,18921.87625,9.7
2017-03-03,18880.97125,9.9
2017-03-03,18506.57125,8.6
2017-03-03,17488.03,6.9
2017-03-03,16385.02375,5.6
2017-03-03,15501.42625,5
2017-03-03,14993.05,4.3
2017-03-03,14816.86375,3.6
2017-03-03,14316.43,3.2
2017-03-04,13789.9975,2.7
2017-03-04,13243.93375,2.2
2017-03-04,13059.1975,1.8
2017-03-04,12955.855,1.5
2017-03-04,12983.74375,1.3
2017-03-04,13934.84125,1
2017-03-04,14246.5,0.5
2017-03-04,14673.01,0.1
2017-03-04,15382.345,0.4
2017-03-04,16590.37,2.9
2017-03-04,16750.0975,6.3
2017-03-04,16768.885,7.9
2017-03-04,16320.42625,9.6
2017-03-04,15906.9775,11.5
2017-03-04,15578.905,12
2017-03-04,15481.1875,12.5
2017-03-04,15459.14875,11
2017-03-04,15218.5225,10.5
2017-03-04,14817.415,9.3
2017-03-04,15051.40375,7.6
2017-03-04,14327.41,6.6
2017-03-04,14126.83375,5.8
2017-03-04,14411.34625,5
2017-03-04,14022.6475,4.2
2017-03-05,13668.93625,3.6
2017-03-05,13345.825,2.9
2017-03-05,13068.7825,2.5
2017-03-05,13036.73125,2.2
2017-03-05,13002.80125,1.9
2017-03-05,13218.03625,1.6
2017-03-05,13083.19375,1.4
2017-03-05,13245.59875,1.3
2017-03-05,13972.27,1.5
2017-03-05,15094.62625,2.8
2017-03-05,15343.47625,5.4
2017-03-05,15395.485,6.9
2017-03-05,15103.17625,8.8
2017-03-05,15115.27,9.5
2017-03-05,15125.1925,9.7
2017-03-05,15139.9525,10
2017-03-05,15420.89875,8.9
2017-03-05,15514.29625,8.1
2017-03-05,15670.345,7.1
2017-03-05,15314.755,6.2
2017-03-05,14724.38875,5.5
2017-03-05,14562.99625,5
2017-03-05,14714.51125,4.4
2017-03-05,14256.47875,4.3
2017-03-06,13861.22125,4
2017-03-06,13497.23875,2
2017-03-06,13386.73,0.7
2017-03-06,13415.45125,-0.3
2017-03-06,13568.81125,-1.1
2017-03-06,14364.07375,-1.7
2017-03-06,15605.9725,-2.3
2017-03-06,17736.16,-2.7
2017-03-06,19692.8275,-2.5
2017-03-06,20852.89375,-1.5
2017-03-06,20699.68,-0.4
2017-03-06,20013.4075,0.8
2017-03-06,19495.8175,2
2017-03-06,19946.59375,2.6
2017-03-06,19881.05125,2.6
2017-03-06,19751.2825,3.3
2017-03-06,19724.125,3.4
2017-03-06,18985.32625,3.1
2017-03-06,18031.10125,1.6
2017-03-06,17406.76,0.5
2017-03-06,16607.97625,0
2017-03-06,15853.91125,-0.5
2017-03-06,15398.095,-1.1
2017-03-06,14789.47,-1.5
2017-03-07,14117.305,-1.7
2017-03-07,13695.48625,-1.9
2017-03-07,13565.63875,-1.9
2017-03-07,13466.38,-2.1
2017-03-07,13601.09875,-2.2
2017-03-07,14471.86,-2.6
2017-03-07,15531.50875,-3.4
2017-03-07,17951.44,-3.9
2017-03-07,19768.585,-3.8
2017-03-07,20576.39125,-2.9
2017-03-07,20363.71,-1.9
2017-03-07,19666.255,-1.4
2017-03-07,19240.00375,0.4
2017-03-07,19441.96375,0.4
2017-03-07,19426.4725,1.8
2017-03-07,19472.38375,2.2
2017-03-07,19301.8675,2.6
2017-03-07,18941.99125,2.2
2017-03-07,18147.06625,0.6
2017-03-07,17357.72125,-0.6
2017-03-07,16512.30625,-1.3
2017-03-07,15896.785,-1.8
2017-03-07,15437.425,-2.7
2017-03-07,14815.26625,-3.1
2017-03-08,14178.6175,-3.6
2017-03-08,13789.075,-4.3
2017-03-08,13615.90375,-4.6
2017-03-08,13481.95,-4.9
2017-03-08,13454.53375,-5.1
2017-03-08,14440.55125,-5.2
2017-03-08,15566.3275,-5.2
2017-03-08,17991.50125,-5.2
2017-03-08,20044.94125,-4
2017-03-08,20718.085,-1.7
2017-03-08,20351.875,-0.5
2017-03-08,19677.67375,1.8
2017-03-08,19252.51375,3.5
2017-03-08,19869.91375,4.8
2017-03-08,19776.2125,4.1
2017-03-08,19511.545,4.2
2017-03-08,19473.16,4.5
2017-03-08,19191.06625,3.9
2017-03-08,17962.2625,3.1
2017-03-08,17001.32125,2.3
2017-03-08,16086.0325,1.8
2017-03-08,15614.9725,1.1
2017-03-08,15239.5825,0.4
2017-03-08,14538.91,-0.4
2017-03-09,13914.1975,-1
2017-03-09,13501.78375,-1.6
2017-03-09,13314.78625,-2.1
2017-03-09,13309.555,-2.2
2017-03-09,13464.77125,-2.6
2017-03-09,14495.94625,-2.6
2017-03-09,15777.85,-2.7
2017-03-09,17978.60875,-2.5
2017-03-09,19877.27125,-1.2
2017-03-09,20671.34125,1.8
2017-03-09,20020.765,4.5
2017-03-09,19588.73125,6.2
2017-03-09,19170.56875,7.1
2017-03-09,19438.70125,8.6
2017-03-09,19313.89375,9.2
2017-03-09,19033.83625,9.8
2017-03-09,18814.7425,10.1
2017-03-09,18650.6725,8.6
2017-03-09,17587.13125,7.1
2017-03-09,16936.40875,5.4
2017-03-09,15998.1475,4.4
2017-03-09,15633.90625,3.7
2017-03-09,15117.835,2.8
2017-03-09,14444.365,2
2017-03-10,13877.64625,1.3
2017-03-10,13497.43,0.7
